No.,created_time,status,comments_count,shares_count,likes_count,angry_count,haha_count,love_count,sad_count,wow_count
649,2014-08-10 12:07:13,"Yesterday was Singapore’s 49th birthday, a day of jubilation for all Singaporeans.  I’m currently overseas – am away in Myanmar to attend the 47th ASEAN Foreign Ministers’ Meeting and Related Meetings, over the last few days.

Last night, our delegation gathered together with other Singaporeans who were around (including the hotel manager Hasitha Manthriratne) and had a dinner, together with the singing of the National Anthem and the recital of our Pledge.

#ndp2014 #singapore #sg49",34,57,1245,0,0,0,0,0
650,2014-08-09 12:08:57,Wishing all Singaporeans a Happy 49th National Day.,55,87,2043,0,0,0,0,0
651,2014-08-08 11:18:41,Alan helps me at my weekly Meet-The-People sessions as a volunteer helping others. Proud of his enthusiasm and participation.,24,21,360,0,0,0,0,0
652,2014-08-07 15:48:55,,0,0,14,0,0,0,0,0
653,2014-08-07 15:22:04,,0,0,4,0,0,0,0,0
654,2014-08-06 18:52:36,"Yesterday, I made a statement on Singapore’s position on what is happening in Gaza.

 I made the following points: 

 1. Both Israel and Hamas are in the wrong. Both bear responsibility for what is happening.
 i. Hamas had launched over 2,000 rockets at Israel, many of them before Israel responded.
 ii. Israel’s response has been disproportionate. Israel can and should do more to ensure that civilian casualties are minimised.

 2. Hamas is deliberately using civilians as shields. The Hamas spokesman Sami Abu Zuhri had gone on Gaza national television and said that the human-shield strategy has proven “very effective”. This is a deliberate strategy. President of the Palestinian National Authority (PNA) Mahmoud Abbas has accused Hamas of using civilians and has said, “What are you trying to achieve by sending rockets?... I do not like trading in Palestinian blood.” There has not been one rocket from the West Bank, controlled by PNA.

 3. Israel needs to show greater commitment to the two-state solution, and should comply with its international law obligations. And Hamas should stop its attacks on Israel, and change its intention to destroy Israel. 

 If indeed it is a pure targeting of innocent civilians, that is completely unacceptable. It is an international crime and we would support prosecution under international criminal laws.

 4. We have supported the Palestinians in their legitimate aspirations.
 i. Last year, at the United Nations General Assembly, Singapore voted for all 17 Palestinian-related resolutions.
 ii. We have consistently supported the right of Palestinians to have their own state.
 iii. I met the PNA FM last year.
 iv. We also supported visits from Ministers from PNA to Singapore. 
 v. Indeed, we financially support that: since 2013, we have been participating in the Conference on Cooperation among East Asian Countries for Palestinian Development, or CEAPAD. 

 During CEAPAD I in Tokyo last year, we announced Singapore’s enhanced technical assistance package for the PNA, worth at five million Singapore dollars for five years, which is more than what several of our regional countries have pledged. Under this package, we have received several delegations and study visits.

 vi. Senior Minister of State for Foreign Affairs Masagos Zulkifli met with the PNA Prime Minister during CEAPAD II in Jakarta, early this year. And SMS Masagos encouraged the Prime Minister to send more Palestinians to Singapore under this package.

 5. There is a limit to what Singapore can do to solve the crisis. We do not have much leverage on either side even though we have relationships with Israel, the PNA and several Arab countries. 

 6. We will support the UN in the role that it has taken. We support the decision of the Human Rights Council in Geneva to establish an independent Commission of Inquiry to investigate all violations of international law, including violations of humanitarian law. 

 7. We say that all parties involved should cooperate in that inquiry. There is also a limit to what the international community can do. The number killed in Syria over the past two years is 180,000. Thousands of innocent children and women have been killed. This is more than the number killed in Palestine in 20 years – yet, there was not much that the international community could do in the Syrian case. And thousands have been killed in Sunni-Shia conflict in Iraq in the last 12 months. Again, there is not much that the international community can do. 

 Political will is needed to overcome the problems and bring an end to the conflict.

 The media reports are attached.

http://beritaharian.sg/setempat/spura-serang-balas-israel-keterlaluan

http://www.channelnewsasia.com/news/world/israel-hamas-both-bear/1297560.html)

http://www.todayonline.com/singapore/israel-hamas-must-take-concrete-steps-end-conflict-shanmugam)

http://www.straitstimes.com/news/singapore/more-singapore-stories/story/parliament-shanmugam-weighs-civilian-deaths-gaza-2014080)

http://www.straitstimes.com/news/singapore/more-singapore-stories/story/israel-hamas-must-act-end-conflict-singapore-20140806)

http://www.zaobao.com.sg/news/singapore/story20140806-374082

 Parliamentary Question transcript: http://www.mfa.gov.sg/content/mfa/media_centre/press_room/pr/2014/201408/press_20140508.html",633,684,1640,0,0,0,0,0
655,2014-08-06 10:35:47,,0,0,11,0,0,0,0,0
656,2014-08-05 11:39:15,"Took the Family Justice Bill through Parliament yesterday. 

The Bill seeks to minimise as far as possible the anguish felt by the divorcing parties by strengthening court management processes and providing better protection and support to everyone involved, in particular the children. 

More details about the Bill can be found here: https://www.mlaw.gov.sg/content/minlaw/en/news/parliamentary-speeches-and-responses/speech-by-Minister-on-Family-Justice-Bill.html.
 
Statistics released recently show that divorce rates last year reached the second-highest level in history, while marriage numbers fell. In this climate, the Bill hopes to help couples and families in distress.
 
The approach is to simplify the court process, reduce costs, and reduce the acrimony, stress, and focus on the welfare of the children.",11,32,336,0,0,0,0,0
657,2014-08-04 11:56:39,,0,0,20,0,0,0,0,0
658,2014-08-03 19:40:59,,0,0,15,0,0,0,0,0
659,2014-08-03 15:16:36,,0,0,10,0,0,0,0,0
660,2014-08-03 12:23:18,,0,0,8,0,0,0,0,0
661,2014-08-02 09:52:43,"LTA told me today that the new Canberra MRT Station will be built. 

Good news for residents of #NeeSoon. This station will be between the existing Yishun MRT Station and Sembawang MRT Station (a map is attached).The station construction will be completed in 2019.
 
In the meantime, residents may face some inconveniences with construction works commencing in the 1st quarter of 2015. I hope we can put up with that.",39,81,683,0,0,0,0,0
662,2014-07-27 19:10:34,"Tomorrow, many will celebrate Aidil Fitri or the ""Festival of Breaking of the Fast"". 

It is a time for forgiveness and opening of hearts for the community, as bonds of friendship, family and community are renewed through prayer and reunion meals.

I would like to wish all our Muslim friends, Selamat Hari Raya Aidil Fitri.
",22,42,630,0,0,0,0,0
663,2014-07-26 14:42:59,,2,0,30,0,0,0,0,0
664,2014-07-26 12:42:07,"The latest video below explains through a catchy song the benefits of the Pioneer Generation Package (PGP) to the Mandarin speaking audiences and reassures them on healthcare affordability. 
 The video features local personalities Mark Lee and Sebastian Tan (of Broadway Beng fame) in a Shanghai Bund style showdown which unexpectedly morphs into a catchy song and dance routine. The lyrics of the song highlighted the benefits of the PGP such as subsidies at Polyclinics, Specialist Outpatient Clinics, annual Medisave top-ups and better protection with  MediShield Life. The chorus reiterates the importance of healthy living and how they can enjoy peace of mind.  ",3,36,239,0,0,0,0,0
665,2014-07-25 17:18:20,Posters like these are being put up at various locations at Chong Pang. It provides residents a quarterly update on the bus service improvements taking place in Chong Pang. Good to know that our residents will benefit from these improvements.,25,19,513,0,0,0,0,0
666,2014-07-23 12:04:51,,0,0,6,0,0,0,0,0
667,2014-07-21 16:20:32,,1,0,8,0,0,0,0,0
668,2014-07-19 12:31:51,,2,2,66,0,0,0,0,0
669,2014-07-18 16:40:00,"Spoke to Malaysian Foreign Minister Dato’ Sri Anifah Aman to express my deep condolences on the loss of MH17, and the loss of so many innocent lives. The people of Singapore stand in solidarity with the people of Malaysia.",40,17,1103,0,0,0,0,0
670,2014-07-18 02:50:38,Was at a meeting in London when I learnt of the news about the terrible tragedy involving Malaysia Airlines flight MH17 which is reported to have gone down in Ukraine. Our hearts are with the families of all the passengers and crew onboard.,66,41,1368,0,0,0,0,0
671,2014-07-16 14:30:33,"The interactions between front line officers of government and members of the public sometimes comes up for comment - with members of the public recounting how they feel unhappy with the treatment they get. And it is important that the public is treated with courtesy. Civil servants must treat the public properly.
 
Sometimes it happens the other way as well - with frontline officers getting rudely treated by some members of the public. Thankfully these are a small minority.
 
Recently I was briefed about an unfortunate incident that occurred at the Legal Aid Bureau. A man had sought the bureau’s help in commencing divorce proceedings against his wife. The bureau was unable to help him as he had been married for less than three years, the minimum legal requirement (barring exceptional circumstances). The man became agitated and started smoking and burning forms in the bureau. He also threatened to smash the office with a hammer and burn it down.The man was arrested before he could carry out his threats.
 
What this man did was unacceptable. His verbal abuse and threats toward LAB staff were uncalled for, especially since the staff had tried their best to help him. But this is not a standalone incident.  In the past few months, I have heard of other instances of civil servants being verbally abused. This is not right. 

Civil servants perform their duties to the best of their abilities, just like everyone else. They play vital but oft-unseen roles  in the running of our country.",44,54,614,0,0,0,0,0
672,2014-07-15 20:47:47,,1,1,10,0,0,0,0,0
673,2014-07-14 20:46:11,,0,0,8,0,0,0,0,0
674,2014-07-13 17:42:00,,5,5,87,0,0,0,0,0
675,2014-07-13 17:29:55,"Had the privilege of launching the Tamil-language translation of Mr S.R. Nathan’s memoirs, “An Unexpected Journey: Path to the Presidency”, at the Sri Srinivasa Perumal Temple yesterday morning.

Mr Nathan’s story is an inspiring one for all of us – his strong sense of duty took him from very humble beginnings to the highest office in the land. It is also an example of what is possible in Singapore - in few countries can a person of his background achieve what he achieved.

It is due to the hard work, resilience, and sacrifices of Mr Nathan and others in his generation that Singapore enjoys the success that it has today. We have much to thank these pioneers for.

Enclosed below are my remarks made at the book launch, a news report about the event: http://news.asiaone.com/news/singapore/former-president-s-r-nathans-memoirs-now-tamil#sthash.qdqibP5X.dpuf and also a related Vasantham Tamil News clip. 

###  
REMARKS AT THE BOOK LAUNCH
 
It is an honour and pleasure to launch the Tamil-language version of Mr S.R. Nathan’s memoirs, “An Unexpected Journey: Path to the Presidency”.
 
Mr Nathan led a varied and successful life, packed with enough incident for several lifetimes and several careers.
 
As his wife, Umi, wrote in an afterword to the English-language version: “On more than one occasion I thought he had reached the end of a successful career and could look forward to retirement. Each time a new call has come and he has responded. We both feel that in answering the summons we are repaying a debt to Singapore…”
 
Mr Nathan’s strong sense of duty took him from very humble beginnings to the highest office in the land.
 
His is an inspiring story of what an individual, starting from almost literally nothing in the most unpropitious of circumstances, can through native intelligence, resolution, and application achieve.
 
His is also a uniquely Singapore story. His life is an example and a vindication of the Singapore system.  In few countries can a man of his provenance achieve what he did.

We have become a very different and successful society today.  The differences are due to the hard work and sacrifices of Mr Nathan and his generation.  The opportunities for advancement are there, and have multiplied, thanks to the achievements of Mr Nathan’s generation.
 
Naturally, today there are new challenges – some of them very serious ones.
 
But life is a constant challenge.  I do not think anybody wants to return to the old poverty-stricken, unstable, indeed dangerous Singapore that Mr Nathan and his generation faced.
 
His life shows how with determination, even the most serious of challenges can be overcome. He never just grumbled, but rolled up his sleeves and set to work.
 
Let me again quote Mr Nathan’s wife: “There is a lesson in his story for all young people, however competitive the world may seem.”
 
As Singapore’s 6th Foreign Minister, I was fortunate to inherit an institution that Mr Nathan, more than any other single individual officer, did most to shape, when he was Permanent Secretary in the late 1970s and early 1980s.
 
It was not always so.
 
Singapore did not expect to become an independent country. Since 1959, we had some experience of internal self-government, but foreign affairs, like defence, was the responsibility of first, the British, and after 1963, the federal Malaysian authorities in Kuala Lumpur.
 
So when we became unexpectedly independent in 1965, we were almost totally unprepared. We had to create a foreign ministry on the fly in the midst of many more urgent and immediate priorities.
 
Older officers tell me that I cannot imagine how it was in the early days: people without training, a young country without any established foreign policy structure.
 
In the early days, Mr Lee Kuan Yew and first generation leaders like Mr S. Rajaratnam, and Dr Goh Keng Swee, took direct charge of foreign affairs.
 
But we obviously could not continue that way. And so, as it had many times in many different fields, the government turned to Mr Nathan to set things in order.
 
I never worked with Mr Nathan in the Foreign Ministry. So I asked one of the older officers who was a junior officer when Mr Nathan was Permanent Secretary to tell me what Mr Nathan did to transform the Ministry into the highly professional organisation it has become.
 
Let me share with you the three lessons that he told me Mr Nathan imparted to young officers. The three lessons made a deep imprint on the then young officers – he in turn tried to impart them to a new generation of Foreign Service Officers. I think they have a wider application than just to the Foreign Ministry.
 
First, do not be distracted by peripherals, and get to the core of any situation or problem. And having identified and analysed the core issue, express yourself succinctly, clearly and directly. Or as he recalled Mr Nathan was wont to say ""cut out the long palaver and get to the point"".  This may seem obvious, even trite.  But I can assure you that this is rarer than you may think.
 
Second, your duty is to serve the national interest of Singapore. Do your duty without fear. Do not be deterred by either any external opposition or, which is perhaps sometimes more difficult, by the necessity of telling your own superiors unpleasant realities. He told me that once, having confessed to something which did not turn out very well, Mr Nathan asked him rhetorically: “What’s the worst that can happen to you? Will you be hanged? Get on with your work.”  This, he said, gave him an entirely new perspective on life.
 
And third, Mr Nathan valued steadfastness and loyalty in his staff, and in turn gave them his loyalty, however junior they may have been.  Or as he puts it, “if our rears deserved to be kicked, and they often did, he kicked our rears himself and defended us to others. He took responsibility for our actions and never hung us out to dry.”
 
Henry Kissinger is said to have once described Singapore’s foreign policy as “cold blooded”. Perhaps. But that attitude has enabled us to survive and prosper in a dangerous and uncertain world. And we lose it only to our detriment.
 
I do not mean to suggest that Mr Nathan is cold blooded. On the contrary, all who know him, know him as a very humble and compassionate person whose sympathies were instinctively with the less fortunate, and those qualities infuse his memoirs.
 
But there is a time and place for everything; a time for compassion and a time to do one’s duty regardless and be kind afterwards. Mr Nathan knew that.
 
Mr Nathan was not only a committed public servant. His memoirs reveal his deep attachment to his family, his friends, and to all Singaporeans. And of course, his services to the Indian and Hindu community: He played the key role in transforming the Hindu Endowments Board (HEB) into a professional organisation. He played the key role in ensuring that the HEB temples are well-managed, and provide good service to devotees.
 
Just over a week ago, Mr Nathan celebrated his 90th birthday. A celebration was held in his honour. I was in India on my first official visit to the new Indian government and could not attend. So allow me to conclude by taking this opportunity to wish him many more productive, successful, and healthy years.
 
Again his wife puts it best, and it is fitting that I give her the last word: “Even today he hates holidays and always needs a task. His mind has to be active”.  So expect Mr Nathan to be actively thinking of something.  In fact I know he is thinking of a couple of things – he has told me.",12,1,471,0,0,0,0,0
676,2014-07-09 20:06:54,"We had put up an Expression Wall early this year, at the Amphitheatre in Chong Pang City. It was hugely successful, with many people expressing their views. We put up another wall last week. This time we were hoping to hear ideas, views, thoughts on how we can develop quality wellness and care centres for our elderly.
 
The response from the residents has been overwhelming. We kept the wall for extra days, and had to add more writing space, using sheets – just like the last time. It has also been fun for residents to express themselves creatively as well as reading the views and drawings of others.
 
We have captured every comment on the wall, including taking pictures and videos of them. This is important because some of the residents have written over the comments of others. There were some rude comments and  graffiti as well. Some were drawn by little kids. This is to be expected. There were also negative comments and complaints by residents on policies which they want changed – these were genuine expression of views. People are entitled to disagree with government policies and give their views. This is what this expression wall is all about.
 
Unfortunately, there was also some unconstructive element to it. Some Opposition supporters (clearly identifiable because of what they did) decided to co-ordinate and hijack the Wall – defacing the Wall, writing over other comments, scratching out existing comments, and standing by the Wall and asking people to write down negative comments, calling for the death of one of our founding fathers. They also took screen shots of the negative comments which they themselves wrote, presumably so that they can post them on line and pretend that that these were comments by residents. (We noted they quickly took pictures of such negative comments and posted them on some websites). One such  writer scribbled across a section of the wall to cancel out dozens of good suggestions, and wrote very prominently the name of the political party he supported. We did not stop them. People can judge for themselves what such a behaviour means. He and some others believe that freedom of expression means that only their views should be seen, and so he needed to scratch out the positive comments.( As I have said earlier some of the comments which were critical of policies were honest expression of views by residents. The unconstructive behaviour was exhibited by only a few, though they attempted to scratch out large parts).

Despite all this co-ordinated effort, it is heartening that that the majority – about 90 per cent of the comments – were positive or constructive. We will review the comments in greater detail and do an update later. We were able to tabulate because we kept track of all the comments, including those which were scratched out, written over, so we know what all the comments were. We will send all the feedback to the relevant agencies.

",31,31,406,0,0,0,0,0
677,2014-07-09 12:40:20,"I came back from a trip to India and was too tired to watch the World Cup Semi Final live. Woke up this morning – don’t know how to describe my shock at the scoreline. Would anyone in this world have predicted a 7-1 score? Have to feel some sympathy for Brazil. It is ok to lose. But very very difficult to lose like this, in Brazil, in the semis.
 
Brazilian defence seems to have fallen apart. Will try and catch a video of the goals, online later.

#worldcup #BrazilvsGermany",357,199,2729,0,0,0,0,0
678,2014-07-05 09:50:21,,7,14,240,0,0,0,0,0
679,2014-07-03 13:43:58,My call on Prime Minister Narendra Modi,8,31,238,0,0,0,0,0
680,2014-07-02 22:00:00,"I was invited to a dialogue at the Seventh International Institute for Strategic Studies (IISS) Fullerton Lecture on Monday. 

I answered questions on key regional and global foreign policy issues including tensions in the South China Sea, global economic outlook and Singapore's relations with ASEAN and the major powers. Attached is a CNA news clip, as well as ST report on the session. (ST report used with permission from Straits Times.)

http://www.channelnewsasia.com/news/video/international-relations/1223188.html",2,11,299,0,0,0,0,0
681,2014-07-02 12:19:47,"Videos have been produced  to explain the benefits of the Pioneer Generation Package (PGP) in various languages and dialects to our Pioneers. Some of you may have seen the latest three-parter video which is produced in English, and rides on the current interest in the World Cup. The benefits of the PGP are brought across in a light-hearted and engaging manner to appeal to audiences of all ages.
Many will know football commentator Brian Richmond. The video is cut into three one-minute long clips, with the first video focusing on Pioneer Generation criteria and enhanced benefits for outpatient treatments at CHAS clinics, the second on MediShield Life, and the third on Medisave and the Disability Assistance Scheme. 

All the videos produced so far can be viewed from the YouTube playlist: http://bit.ly/1hos8FZ ",19,6,206,0,0,0,0,0
682,2014-07-02 12:17:01,"More details have been released on the proposed Medishield Life. The graphics here as well as the link provided by the Ministry of Health are useful in understanding how it works and the benefits of the scheme. Under the proposal, all Singaporeans will benefit from Medishield Life protection regardless of health status throughout their lives.

http://www.moh.gov.sg/content/moh_web/medishield-life/family-archetypes.html",5,31,357,0,0,0,0,0
683,2014-06-24 23:21:40,"I had, in one of my earlier posts, referred to my visit to Fangzhou Community Club in Suzhou. During the visit, I saw this young talented girl, aged 10. I was impressed with her concentration, focus, in practicing her calligraphy.",11,24,909,0,0,0,0,0
684,2014-06-24 23:18:42,,0,0,34,0,0,0,0,0
685,2014-06-24 23:10:41,,1,0,18,0,0,0,0,0
686,2014-06-21 11:27:46,"England Out.
___________________________________________________


Heartbreak for England fans again.  There is always anticipation, hope for fans of the English team. But almost always followed by disappointment.

Didn't expect them to lose their first two games.
The group is not easy but it is not the most difficult either. Brazil, Germany, Holland are in tougher groups. There are not many easy games.

I haven't watched the matches but from the commentaries, it appears that England were simply not good enough.

Costa Rica is a surprise - not many would have expected them to go through from a group wth three ex-world champions! 

Costa Rica, Chile - surprises of this tournament so far ?
",45,13,347,0,0,0,0,0
687,2014-06-20 17:40:51,,5,2,77,0,0,0,0,0
688,2014-06-18 00:31:48,,0,0,5,0,0,0,0,0
689,2014-06-15 21:13:00,"I thank those who have shared their personal experiences and how MFA officers on the ground have provided consular assistance.      
 
Mr Yang Tiong Hock has suggested that we empower our consular officers, more, to make decisions with regard to the issuance of Document of Identity (DOI).  
 
The DOI is an emergency travel document that facilitates a Singaporean’s return home when his/her passport has been lost while abroad. We are quite strict about the issuing of DOIs. 

Security is our main concerns as those who wish to do Singapore harm, could exploit DOIs to come to Spore, if we did not have strict protocols. We therefore require Singaporeans to appear in person at our Missions for the issuance of the DOI to ensure proper verification of identity. Understandably this will be difficult in locations where a Singapore diplomatic mission is not present. 
 
Our officers can and do exercise flexibility on a case-by-case basis, so long as Singapore’s security is not compromised. 

The case of Mr Yang’s brother was one such example. Mr Yang was in Istanbul, and did not wish to go to Ankara where our Embassy was, to obtain the DOI. Our Consul General in Istanbul was travelling. The usual rule will be for a consular officer to meet with Mr Yang, verify his identity, before the DOI is issued. In this case, given the facts, our Embassy in Ankara waived the usual protocol, issued the DOI and couriered it to Mr Yang in Istanbul a day after his brother was found. Both brothers departed Istanbul for Singapore the following day.",23,14,414,0,0,0,0,0
690,2014-06-15 17:24:20,"Have been travelling and have not been following the World Cup closely. But was told about Van Persie's header against Spain.

Saw a video of that goal - it is a beauty. What a header!",17,14,609,0,0,0,0,0
691,2014-06-15 15:31:13,Wishing all fathers a Happy Fathers' Day. Hope you get some time to spend with your family.,88,12,1524,0,0,0,0,0
692,2014-06-09 22:28:50,WP has issued a statement on the recent announcements on universal healthcare. An excellent response by SMS Indranee.,29,0,285,0,0,0,0,0
693,2014-06-09 15:56:11,,0,0,27,0,0,0,0,0
694,2014-06-08 23:54:51,,2,7,72,0,0,0,0,0
695,2014-06-08 17:20:35,,0,0,17,0,0,0,0,0
696,2014-06-07 12:41:58,"Speaking to Venerable Phramaha S J Pannadhamvides, Chief Abbot from Wat Ananda Metyarama Buddhist Temple, while Dr Fatris Bakaram (Mufti, Singapore) and Rev. Dr Yap Kim Hao (former Bishop of Methodist Church Singapore) looked on.  Ven Phramaha invited me to a durian gathering in August. I told him I will try and go!  Mr Girish Kothari (91 year old IRO member from the Jain faith, and oldest IRO member currently) is on the right.",4,3,32,0,0,0,0,0
697,2014-06-05 12:21:34,"Can the government get involved if a Singaporean gets illegal sexual services overseas, but is not satisfied and wants a refund ? The answer seems obvious. But it was not obvious to one person at least.

Some days ago, I wrote on the work done by MFA officers providing consular services. Singaporeans are making more overseas trips, almost 7 million last year compared to 3.6 million a decade ago. From time to time, they run into trouble and seek help from our consular staff. We handled over 3,000 consular cases last year.

Many cases are genuine. But sometimes we do get odd requests. We have to draw the line between what is personal responsibility and what’s not. SPS Sam Tan highlighted some of these cases in Parliament. Here are some of them.
 
1. A Singaporean sought MFA’s assistance for a refund after he had gotten illegal sexual services in a foreign country. He wasn’t satisfied with what he had gotten. We had to tell him that MFA could not help!  
 
 2. We want Singaporeans to marry and have children. But there are limits. A Singaporean had sought MFA's assistance to persuade his foreign girlfriend, to expedite her divorce proceedings with her husband, so that he could marry her. Not something MFA can do.
 
3. Did the chicken come first or egg. Answer? The locals.
MFA received a complaint from a Singaporean, who claimed that he was subjected to racial discrimination overseas, because he received a smaller piece of KFC chicken compared to what the locals had. He wanted MFA to investigate this instance and seek justice in that foreign country for the unfair treatment he claimed to have received. We told him we could not do that.
 
4. Success coach Rob Liana once said everyone has baggage, maybe we should help each other carry it. But sometimes we just have to pay for it. A Singaporean insisted that it was MFA's responsibility to retrieve a kitchen appliance he left behind, in a foreign country, because he had no money to pay for the excess baggage.
 
 5. Likewise, a Singaporean living in Indonesia, requested that MFA  ship to him a desktop computer that he had ordered online from the US. We don’t do this.
 
Our staff officers go beyond the call of duty, and help people. That is our duty. But I decided to list  the above as examples of some requests which our officers cannot help on.",265,1867,3741,3,293,13,1,28
698,2014-06-03 17:11:23,,2,4,34,0,0,0,0,0
699,2014-06-02 15:37:41,,0,1,14,0,0,0,0,0
700,2014-06-02 15:22:34,,0,1,6,0,0,0,0,0
701,2014-06-01 22:37:28,,0,0,13,0,0,0,0,0
702,2014-06-01 22:58:58,,1,0,9,0,0,0,0,0
703,2014-06-01 20:14:38,An exchange between Cedric Foo and Chen Show Mao on immigration.,67,135,458,0,0,0,0,0
704,2014-05-31 00:51:51,Democracy of Deeds - Minister Lawrence Wong,3,20,192,0,0,0,0,0
705,2014-05-30 11:27:39,"Constructive Politics - Getting our Politics Right: PM Lee
",8,17,298,0,0,0,0,0
706,2014-05-30 11:27:11,"Maintaining an Open and Informal Society: PM Lee
",19,15,202,0,0,0,0,0
707,2014-05-30 11:26:47,"Affordable Homes for All Singaporeans: PM Lee
",59,33,371,0,0,0,0,0
708,2014-05-30 11:26:22,"Working Towards a First-Class Transport System: PM Lee
",15,27,278,0,0,0,0,0
709,2014-05-30 11:25:58,Our Population Policy - Striking a Balance: PM Lee,8,12,219,0,0,0,0,0
710,2014-05-28 23:46:08,WP on big issues.,86,408,872,0,0,0,0,0
711,2014-05-28 23:26:15,WP's position on population.,92,278,544,0,0,0,0,0
712,2014-05-28 16:13:32,"Zaobao ran a feature on MFA’s consular services in its Sunday edition. The article has useful advice for Singaporeans travelling overseas including e-Registration, as well as looking at MFA’s Consular mobile app and twitter page. There is also an infographic with the five most common requests for consular assistance and a step-by-step guide on what to do in such cases.
 
Singaporeans made 6.9 million overseas trips in 2013, as compared to 3.6 million a decade ago. The workload of our consular officers has correspondingly grown, both in volume and complexity. More than 3,000 consular cases were handled last year.
 
Our consular officers, both in MFA HQ and at our overseas missions, work hard to help Singaporeans in need of assistance. I have often received emails from Singaporeans who have written to thank and highlight the efforts of our officers, not just for helping in moments of distress, but also for ‘simple’ situations like helping with a lost passport.
 
That said, there are limits to what our consular officers can do. Local laws and international rules sometimes constrain the extent to which we can render assistance, despite our best efforts. 

Sometimes we also receive some truly bizarre or unreasonable requests. You can read about some of them in the past COS Speeches (http://www.mfa.gov.sg/content/mfa/media_centre/press_room/pr/2013/201303/press_20130308.html ; http://www.mfa.gov.sg/content/mfa/media_centre/press_room/pr/2012/201203/press_20120306_02.html). 

Nevertheless, we will always do what we can to help Singaporeans in distress abroad.",3,24,271,0,0,0,0,0
713,2014-05-27 22:21:02,"Part Two of Janil's excellent speech on healthcare is attached.

""Inciting division in the name of diversity is never a marker of good politics, no matter how much debate and diversity of opinion they reflect.""

http://www.channelnewsasia.com/news/the-politics-of/1124248.html",23,75,354,0,0,0,0,0
714,2014-05-27 21:55:55,"Janil made an excellent speech on healthcare in response to Gerald Giam today. Part One of the video is attached.

https://www.facebook.com/janil.puthucheary?hc_location=timeline",16,33,274,0,0,0,0,0
715,2014-05-27 19:04:33,,0,0,8,0,0,0,0,0
716,2014-05-26 22:43:21,"What is constructive politics?
 
SMS Indranee Rajah and Mr Low Thia Khiang had a robust exchange in Parliament on this very topic today.
 
The term “constructive politics” was just “rhetoric”, Mr Low said. It isn’t just rhetoric, SMS Indranee responded. Politics is about our lives, our future, she pointed out. Have enclosed the link to the video. She also emphasised the importance of being honest in politics.",37,4,612,0,0,0,0,0
717,2014-05-26 20:47:16,,0,0,12,0,0,0,0,0
718,2014-05-26 14:47:59,"From left to right: Prof Tommy Koh, Dr Jin-Hyun Paik of the International Tribunal for the Law of the Sea (ITLOS), Dr Abdul Koroma formerly of the International Court of Justice (ICJ), Prof Edith Brown Weiss of Georgetown University Law Centre, Prof S Jayakumar, Prof Nicholas Robinson of Pace University and Mr Rodman Bundy of Eversheds LLP",1,0,20,0,0,0,0,0
719,2014-05-25 23:01:45,,54,162,485,0,0,0,0,0
720,2014-05-25 22:12:12,,0,0,16,0,0,0,0,0
721,2014-05-24 22:15:26,"On the top of Mexico's Ministry of Foreign Affairs, the Singapore flag was flying side by side with Mexico's.",0,0,21,0,0,0,0,0
722,2014-05-23 12:53:20,"Raffles Conversation.
_________________
 
I had given an interview to Business Times, as part of its Raffles Conversation series, six years ago, just before becoming a Minister. 
 
I gave another interview to BT recently, which was published last Saturday (May 17). In the latest interview, a lot of ground was covered - on the many changes that have been made to the legal system, and the importance of getting our international relations right.
 
I also discussed further proposed changes to the legal system. I told BT that my Ministry had set up a Committee to consider some aspects of the Penal Code, including the laws relating to homicide.  
 
I also spoke to BT about cases where death results after a rape, or where after a child has been assaulted.  My personal view ( which I shared in the interview) is that in such cases, the accused should  be required prove that he did not intend to cause death of the rape victim or child.  If the accused cannot prove that, then he should face the death penalty. 
 
The BT interview and and ST article reporting on that interview are attached.
Raffles Conversation used with permission from Business Times.

 http://www.singaporelawwatch.sg/slw/headlinesnews/41908-some-criminals-deserve-default-death-sentence.html?utm_source=rss%20subscription&utm_medium=rss",12,26,744,0,0,0,0,0
723,2014-05-19 21:09:01,"Visiting Washington DC : Foreign Policy interview and discussion
   _____________________________________________

Last Tuesday, I gave an interview to Foreign Policy – a leading magazine on geopolitics and international relations. It has 3.5 million online monthly readers, and 600,000 newsletter subscribers.
 
I focused on the Trans Pacific Partnership (TPP) – which is an ambitious free trade agreement being negotiated between the US and several countries, including Singapore.
 
My main message was that it had to be concluded – it was too important and failure would be very bad.
 
My interview can be found at this link:
 
http://thecable.foreignpolicy.com/articles/2014/05/13/singapore_foreign_minister_TPP_china
 
I also took part in a lunch discussion organised by Foreign Policy with about 25 people.",15,21,662,0,0,0,0,0
